Contig	Assembly_with_MEGAHIT/fw0 Mean	Assembly_with_MEGAHIT/fw1 Mean
k141_16386	1.515625	2.171875
k141_16387	5.4681816	27.645454
k141_12623	129.19934	436.19275
k141_16388	42.54348	25
k141_12624	4.5614753	128.45901
k141_16389	15.859531	45.401337
k141_12626	13.825503	114.268456
k141_5873	1.8363003	23.0167
k141_16390	53.90503	736.68713
k141_5875	95.14019	272.86447
k141_5876	44.165413	243.90225
k141_5878	14.774194	6.860215
k141_16391	0.14104779	73.36039
k141_16392	0	52.59336
k141_5879	1530.1658	1598.9865
k141_5880	0	6.1728396
k141_12627	0.55997175	10.010583
k141_16393	0.37138262	6.7918005
k141_12630	20.657894	165.0965
k141_16394	2.1034484	1.2643678
k141_12632	24.254387	208.77193
k141_12633	0	39.84127
k141_16396	27.775862	65.44827
k141_12634	32.2536	418.27377
k141_12635	82.62857	151.3551
k141_16397	0	3.0070589
k141_12636	1.0053191	1.2765957
k141_12637	17.5	454.8818
k141_16399	45.823956	542.2323
k141_16402	0	11.131579
k141_5881	111.94241	1039.9365
k141_12638	147.67128	0
k141_16403	4.930612	23.191837
k141_5882	67.666664	185.3464
k141_16404	3.2575758	48.984848
k141_12639	2048.0273	449.7295
k141_5883	0.5904762	2.2666667
k141_5884	2.804762	1.1333333
k141_16405	0	4.1975307
k141_5885	3.3246753	49.5
k141_12641	0	25.140097
k141_16406	86.815575	133.09427
k141_12643	40.458645	188.2782
k141_16407	6.535714	140.10715
k141_5887	7139.663	11905.867
k141_12644	106.856064	204.56818
k141_5889	0	19.719513
k141_5890	58.216373	1007.0234
k141_5891	206.76471	449.39706
k141_5892	0	3.7284768
k141_5894	0	2.7171052
k141_5895	64.82697	974.8957
k141_5896	22.58192	184.13559
k141_5897	8.165217	59.395653
k141_5899	10.549295	245.70422
k141_5900	48.145298	146.88034
k141_5902	356.5055	572.011
k141_5903	79.44275	604.0458
k141_12647	0.5702825	71.93722
k141_5904	3.8529413	54.52353
k141_5905	0	6.7192984
k141_12650	26.907408	232.37038
k141_5906	10.1081085	298
k141_12651	17.887218	251.63158
k141_5907	23.47183	125.514084
k141_12652	0	18.850393
k141_5908	0	2.2110093
k141_12653	15.96	81.38
k141_5909	38.541805	507.6622
k141_12654	0	69.195625
k141_3304	3799.0442	5912.8765
k141_12655	20.467005	16.045685
k141_3305	0	3.5
k141_5910	0	22.516222
k141_3306	23.469799	98.21141
k141_5911	11.373627	83.79487
k141_3309	4.227848	57.78481
k141_5913	1.0636942	5.6242037
k141_3310	51.341774	21.98734
k141_3311	0.6962025	8.21519
k141_5914	29.74074	293.44446
k141_3312	18.19697	7.9848485
k141_5916	1542.266	2609.7554
k141_16408	1.2919787	17.676699
k141_5918	0	3.964706
k141_16409	0.44210526	2.2035089
k141_5921	30.293234	81.353386
k141_16410	12.32258	107.42473
k141_5922	2.6805556	29.75
k141_5923	0	28.375
k141_16412	21.012121	101.33939
k141_5924	95.15286	571.3248
k141_16413	31.59804	43.088234
k141_5925	18.701298	247.8961
k141_3313	0	54.57703
k141_16414	4.9366517	357.2353
k141_5926	41.913044	129.09782
k141_16416	46.14504	371.3435
k141_16417	0	1.9880953
k141_5932	0	21.53012
k141_5933	0	1.9598215
k141_16419	5.322581	112.72043
k141_5934	18.863636	279.12878
k141_16422	64.55696	167.34177
k141_16423	2	173.75926
k141_5935	30.866241	62.420383
k141_16425	0	2.6439025
k141_5937	0	3.0331755
k141_16427	203.4874	38.26891
k141_16428	0	4.35426
k141_5938	0	3.7035089
k141_16429	61.697247	332.7523
k141_5939	24.327015	90.63981
k141_5940	7.0151515	345.57574
k141_16430	1.0311042	2.4043546
k141_12656	3617.1643	3545.0847
k141_5941	17.579592	922.702
k141_16431	0.20253165	6.6877637
k141_5942	0	173.65277
k141_16432	2.6970954	1.0456432
k141_12661	22.578947	76.50877
k141_5943	23.29771	0
k141_12662	51.735294	288.79413
k141_16433	76.1	518.9
k141_5944	54.753925	642.9372
k141_16435	23.826086	251.07608
k141_5946	0	3.022472
k141_16436	33.8875	260.6875
k141_12663	92.15427	963.6479
k141_5947	0	21.865671
k141_5948	0	1.7954545
k141_12665	40.357143	240.55357
k141_16438	49.98122	165.35211
k141_5950	31.138615	109.544556
k141_12666	36.10625	65.9
k141_16439	138.47752	294.45505
k141_5951	60.79389	186.68703
k141_12668	406.3654	210.1827
k141_16442	13.464	185.04
k141_12669	191.51596	1691.6915
k141_5952	58.92287	243.43617
k141_16443	0	56.053436
k141_14874	0.20985681	23.64141
k141_14876	29.134329	153.13432
k141_5958	6	91.66038
k141_16444	0.8110687	29.097328
k141_16445	27.601852	305.37036
k141_5960	0	2.2452831
k141_16446	31.64135	211.77637
k141_14877	7.4749303	216.75627
k141_14878	21.222221	78.51852
k141_16448	3.7906976	40.011627
k141_14879	1.3529412	6.375
k141_16450	62.859375	326.89063
k141_5961	139.81676	255.0483
k141_14880	25.196722	307.541
k141_16451	4.3448277	22.758621
k141_14881	1.7166667	39.733334
k141_7689	3926.199	6054.025
k141_7690	27	506.7647
k141_5964	178.06996	225.22707
k141_7692	18.89313	557.21375
k141_5965	0	2.612121
k141_16452	241.50497	1437.5532
k141_7694	1.6619718	5.8450704
k141_5967	0	1.3888888
k141_5968	27.224298	710.972
k141_16453	66.00843	517.06464
k141_3314	10.062004	16.673067
k141_16455	106.96686	211.72125
k141_16456	4.5054946	84.37363
k141_16457	2.8117647	6.4470587
k141_16458	460.36157	642.62213
k141_16462	1	45.563637
k141_7695	0.5071225	166.53642
k141_5969	564.2772	0
k141_16463	112.936104	244.50798
k141_7697	93.425	256.7
k141_12670	0	23.958792
k141_5972	0	4.111732
k141_5973	0.19863014	12.657535
k141_16466	1.1393806	44.433628
k141_5974	0.9230769	3.5961537
k141_5976	31.333334	113.19697
k141_7700	111.10321	213.16055
k141_12671	176.34544	0
k141_12672	0.9649123	10.824561
k141_7702	26.447258	217.44725
k141_14883	600.30035	0
k141_14884	6.359375	6.984375
k141_12673	0	2.821256
k141_7703	0	22.547419
k141_14890	36.64029	213.18706
k141_7704	135.48387	124.97849
k141_7706	55.340908	402.75757
k141_16467	0	10.062951
k141_5978	172.80754	0
k141_16468	22.775757	251.64848
k141_14892	3.4287357	2.7942529
k141_7708	9.056818	163.10985
k141_3316	0	23.272654
k141_5980	55.74865	1034.9459
k141_7710	15.104167	85.604164
k141_14895	0	330.97195
k141_3318	11.869565	620.3623
k141_7712	0	67.0125
k141_5981	0.42896935	13.119777
k141_3319	85.31298	361.8626
k141_16469	2.6380813	49.784885
k141_14897	0	82.63158
k141_7713	0	14.116279
k141_3320	64.25658	126.0329
k141_14898	2.302521	65.7563
k141_16470	13.9266405	512.82623
k141_7714	28.984848	194.37122
k141_16471	3.9814816	48.166668
k141_14899	39.0042	69.43277
k141_7715	1.715	0.73
k141_5982	0	3.4447632
k141_14900	1.044586	3.235669
k141_16472	0.62983423	55.60221
k141_5983	1.9733334	22.366667
k141_7716	0	59.38994
k141_3322	0	3.1800554
k141_14901	101.135925	196.65048
k141_14903	154.70313	55.15625
k141_7720	0	2.5633802
k141_3326	27.021008	214.95798
k141_14906	28.122066	56.009388
k141_3327	33.4	12.236363
k141_7722	12.136364	199.42207
k141_3328	29.428572	20.067669
k141_5984	213.41533	141.68951
k141_14907	2165.856	3458.129
k141_3331	86.75	347.70834
k141_3333	0	2.0119047
k141_5987	28.683098	313.27112
k141_5988	71.59494	18
k141_3335	513.17145	161.13571
k141_3336	43.363636	278.54544
k141_5990	15.563637	136.4909
k141_5991	9.888889	18.88889
k141_16473	200.23175	0
k141_14909	5.114379	42.313072
k141_7724	0.18499218	30.194372
k141_7725	11.135593	23.20339
k141_16475	45.36578	511.23303
k141_3337	0.5507637	4.891285
k141_16476	1	60.407406
k141_7727	92.78037	756.09814
k141_3339	46.442104	151.36842
k141_16478	8.055555	46.02222
k141_5992	7611.428	12052.891
k141_7728	167.08163	378.16327
k141_16480	5.851852	39.72222
k141_5993	0.7654321	32.839508
k141_7729	23.9	188.6625
k141_14913	1.6604878	45.429268
k141_3343	19.226667	117.12
k141_7730	39.39394	429.47726
k141_14914	0.8125	30.65625
k141_7731	21.072464	66.666664
k141_16483	2.1096773	65.46129
k141_5994	0.57227725	45.3802
k141_16484	280.47427	352.9886
k141_5995	48.06383	104.37234
k141_14915	0	32.080246
k141_5998	66.68687	293.26263
k141_3344	6.948373	34.855217
k141_14917	2008.8116	3214
k141_5999	82.76514	954.17676
k141_14918	0	31.10135
k141_16485	0	39.51823
k141_7732	14.628653	49.242336
k141_14919	0	11.614754
k141_7733	31.493977	107.06024
k141_16486	45.67133	445.9021
k141_7735	0	7.9504952
k141_16487	0	8.217448
k141_3345	40.508934	490.69193
k141_16488	24.381502	127.33526
k141_3346	8904.091	13943.094
k141_7736	0.29927006	4.0194645
k141_3347	12.899582	223.01256
k141_16493	7.2746987	22.012049
k141_3350	27.930555	66.916664
k141_16497	2751.1477	4242.5796
k141_16499	1.9572649	97.008545
k141_3351	0	4.6429462
k141_16501	22.152672	53.312977
k141_16502	5.685185	123
k141_3352	2.201835	63.261467
k141_16503	48.141243	370.07346
k141_16504	2.604878	9.95122
k141_14921	0	10.678214
k141_14922	10.226415	182.10378
k141_14923	0.7977528	8.820225
k141_14924	0	3.0691824
k141_14925	24.532164	63.91228
k141_14926	69.068184	497.93182
k141_14927	202.18433	512.2811
k141_14929	47.267174	401.16794
k141_14930	12.171053	181.1842
k141_14932	0	7.2397957
k141_6000	0	6.8584814
k141_14933	4.3374343	61.94552
k141_6004	1.0375	0
k141_6005	1.1851852	9.902357
k141_14937	0	14.908451
k141_6007	98.1619	727.86664
k141_14938	1.4221312	92.22131
k141_14940	25.165854	742.91705
k141_6009	37.548077	245.39743
k141_6010	9.397661	18.304094
k141_14943	0.6048387	18.75
k141_6011	59.545456	31.2
k141_14944	3.493421	0
k141_14945	0	2.559322
k141_6012	15.369565	17.98913
k141_14946	0	0.49166667
k141_6016	19.22093	186.13954
k141_14948	218.23611	76.05556
k141_6017	1	15.127273
k141_6018	32.49206	52.015873
k141_14949	0	3.4548023
k141_6019	0.9504132	51
k141_6020	305.57233	135.20126
k141_6021	3.598726	45.694267
k141_14950	0.121475056	4.7939262
k141_14951	42.816093	0
k141_14952	3.969697	83.01515
k141_6024	0	3.007109
k141_14954	1	1.9215686
k141_14955	0.89705884	10.426471
k141_6025	35.585712	101.057144
k141_6026	44.275364	148.28986
k141_14956	63.588234	94.42647
k141_6027	1	104.64835
k141_14957	8.819445	47.75
k141_6028	8.827957	20.892473
k141_14959	57.069183	330.7736
k141_14960	2521.2195	4254.3823
k141_6029	155.40993	95.908615
k141_6030	9.360465	96.91085
k141_6031	5.0860214	27.946236
k141_14965	40.767742	282.2
k141_6032	1.0628272	26.77487
k141_14966	0	2.5421686
k141_6034	119.14655	793.97845
k141_14968	0.3091603	12.862596
k141_14969	18.670732	259.18292
k141_6035	34.194286	454.95428
k141_14970	24.833334	424.08334
k141_6036	196.37097	26.435484
k141_6039	1216.0991	137.86777
k141_14971	0.9828897	23.80038
k141_6041	21.993103	89.944824
k141_14972	0	2.235474
k141_14974	0	94.353386
k141_14975	0	2.977564
k141_12674	3905.8716	6123.294
k141_14976	18.807228	85.36144
k141_7737	733.9531	0
k141_7739	0	4.168182
k141_7740	0	0
k141_14977	25.774086	118.260796
k141_14978	30.232557	328.86823
k141_7741	192.7963	766.2407
k141_14979	0	2.6119404
k141_7742	0	16.312313
k141_14980	0.62068963	2.597701
k141_14981	289.8779	139.80814
k141_14983	24.753164	337.63925
k141_14984	123.29572	1046.2684
k141_7743	0	5.662188
k141_14986	184.64885	50.412212
k141_14988	11.272727	111.07792
k141_14989	0	3.3519554
k141_7744	157.62032	346.2072
k141_14990	2.29717	11.93868
k141_7745	35.25131	174.60733
k141_14991	0.08	8.72
k141_12675	0	8.5273695
k141_14993	0.9607843	15.764706
k141_14994	34.377434	399.75485
k141_14995	2074.2942	559.35297
k141_12679	37.460316	141.34921
k141_7748	1.2455516	90.03737
k141_12680	69.71852	118.37778
k141_14996	0.033333335	2.5444446
k141_12681	26.365385	9.942307
k141_7750	0.6953125	31.1875
k141_12682	143.94118	30.156862
k141_12683	1	51.862743
k141_12684	54.871212	100.48485
k141_7751	139.31961	0
k141_6042	1.3331369	17.858406
k141_14997	2.6002555	1.1417625
k141_12685	0	10.4266405
k141_14998	55.340427	208.08511
k141_6043	557.3796	172.59125
k141_15000	1.968254	43.190475
k141_6044	0	4.3919597
k141_12687	0.591623	2.5026178
k141_15001	51.517986	137.97842
k141_6045	3.6616914	9.144279
k141_15002	0.75949365	31.981012
k141_6046	0	2.3011363
k141_15004	38.525864	369.875
k141_6047	38.032127	149.77109
k141_15005	90.53153	630.036
k141_6048	0	1.6795367
k141_15006	0	4.5037594
k141_6049	0	12.724833
k141_12690	3239.0164	2627.1184
k141_15007	0	4.3179193
k141_7752	35.33273	368.50952
k141_6050	76.12683	739.46344
k141_7753	61.81967	183.40984
k141_15008	46.40625	504.73215
k141_6051	0	98.85217
k141_7755	2.2870812	13.258373
k141_6053	11.295774	63.03521
k141_15011	8.370166	4.198895
k141_16505	0	56.88967
k141_12696	2.162896	25.466063
k141_7756	291.85184	908.5787
k141_15013	2.8965516	81.68965
k141_6055	12.088235	75.48529
k141_7757	43.658825	23.811764
k141_15014	87.00752	169.71428
k141_12697	79.3907	612.107
k141_15015	4.476923	112.44615
k141_7758	6.514644	31.83682
k141_16509	154.7376	1112.2625
k141_6056	20.550522	99.43554
k141_15016	16.227587	263.27585
k141_12699	38.20809	122.242775
k141_7759	64.08	177.504
k141_6057	0	3.2459016
k141_15017	26.666666	78.807014
k141_7760	1.8066038	2.4575472
k141_16512	31.189655	24.729885
k141_7762	0	1.4771242
k141_16514	33.84397	125.02128
k141_3356	3159.8538	3180.796
k141_12700	0	47.64415
k141_16515	5.352459	464.63934
k141_7763	28.87013	415.61472
k141_15019	13.337663	92.00325
k141_12701	37.327103	518.37384
k141_7764	5.980392	77.0098
k141_3357	75.232285	28.84252
k141_16516	30.177778	335.3611
k141_15020	27.354546	44.918182
k141_12702	5.816092	305.25287
k141_12703	1819.9375	440.7125
k141_7767	108.2381	20.595238
k141_12704	4.672131	65.95082
k141_7768	0	1.5517242
k141_3358	375.97314	1002.95636
k141_15022	24.550297	109.548325
k141_12705	0	4.2760944
k141_3359	489.7447	64.65958
k141_16517	1.0225226	24.610361
k141_12706	0.8731343	126.17164
k141_7770	0	50.612904
k141_15023	6.4454546	27.5
k141_3360	29.186567	290.79105
k141_16518	0	180.23125
k141_16519	26.19079	181.99342
k141_7771	4062.286	6263.864
k141_3362	234.26352	49.268017
k141_12711	13.169421	462.18182
k141_7772	9.790698	189.47287
k141_12713	33.49727	329.153
k141_6058	3.532055	13.710074
k141_12714	0.8051948	3.5
k141_3363	39.275803	355.61084
k141_7775	0	1.6658098
k141_12715	0.46031746	8.015873
k141_6059	0	3.9223301
k141_12716	7.9481864	66.89119
k141_6060	125.86667	0
k141_6061	11.126316	147.71579
k141_12717	605.2918	191.5694
k141_7777	120.11376	1183.4807
k141_6062	9	160.75926
k141_6063	120.35714	102.39286
k141_7778	30.37561	221.17561
k141_3367	0.13431014	7.026862
k141_7779	19.083334	22.469696
k141_12718	146.09631	281.96106
k141_3369	0	14.135339
k141_12719	1.4830508	7.745763
k141_7780	4.625	31.485294
k141_6064	184.26207	0
k141_15026	7.876661	87.626915
k141_12720	65.405556	423.4889
k141_6065	4.009524	43.304764
k141_3371	2225.1812	1204.1724
k141_7782	20.524475	43.93007
k141_6066	0	16.54386
k141_3372	1	16.984127
k141_12722	0.56565654	8.535354
k141_15028	6.86	18.82
k141_7783	35.17627	174.08136
k141_12723	0	1.1185567
k141_6068	541.8	0
k141_7784	2.1632652	128.0051
k141_6069	24.157408	20.36111
k141_7785	6.7636366	31.6
k141_7786	16.963636	237.5091
k141_6070	328.41406	54.984375
k141_3375	797.6422	1241.899
k141_7787	0.51583713	57.63801
k141_6071	0	2.925926
k141_3376	0	6.218274
k141_6072	52.838234	629.83826
k141_6073	13.030769	104.23077
k141_6074	46.723682	482.79605
k141_3380	0.34827587	6.813793
k141_6076	0	8.666667
k141_3382	2.0911603	2.2209945
k141_6080	15.018518	252.84259
k141_3384	36.423424	74.99099
k141_6081	46.26351	326.91217
k141_3385	36.67939	75.31298
k141_15029	4.3037543	1.2438377
k141_3386	90.45349	366.7907
k141_15030	27.580645	203.7742
k141_6082	22.553846	130.36539
k141_15031	29.987013	100.80519
k141_3388	70.76303	49.663506
k141_6084	5.2233334	102.166664
k141_15032	0.6421053	5.989474
k141_3389	0	5.326613
k141_15033	3.8812785	31.283106
k141_6087	0	48.742424
k141_3391	0	5
k141_15034	0	1.9625
k141_6089	0	7.3142858
k141_3392	1.506383	2.5148935
k141_15036	45.130653	90.11558
k141_15037	43.48148	59.753086
k141_6093	116.2	1064.6387
k141_3393	69.0684	321.17783
k141_6094	0.55789477	9.836843
k141_15040	1057.4395	1759.4849
k141_3395	0.42105263	5.81203
k141_15042	1.7288135	36.872883
k141_6096	37.353535	389.3889
k141_6097	1.1767677	75.742424
k141_15044	22.758621	76.086205
k141_3397	208.01505	261.6391
k141_6098	0	16.534246
k141_3398	0	10.28
k141_6099	6.375	65.109375
k141_15047	21	66.13143
k141_3399	20.135485	106.52258
k141_6100	24.892193	73.7881
k141_6101	0	13.55
k141_3401	0	5.218045
k141_3403	270.56363	420.8909
k141_3405	30.469696	232.43182
k141_3408	9.646153	86.55385
k141_3409	2.1031518	19.240688
k141_3410	4410.4927	6960.268
k141_6103	3.5024126	1.145959
k141_6104	113.751076	335.50214
k141_3416	7.5453386	15.022988
k141_3417	386.2511	432.78415
k141_16520	0	53.57739
k141_3418	4.7540984	17.491804
k141_3419	12.433333	1.8833333
k141_6105	0	59.416607
k141_16522	1	16.980392
k141_3420	42.265152	80.045456
k141_3421	42.316666	237.18333
k141_6106	0	9.493392
k141_16523	0	4.763819
k141_6107	6.8479533	35.625732
k141_3422	24.756863	537.3176
k141_16525	41.24627	49.358208
k141_6109	0	26.884058
k141_3424	65.95588	217.20589
k141_6110	0	114.2071
k141_16527	44.29771	190.55725
k141_16528	0.9736842	0.68421054
k141_6112	11.928572	9.867347
k141_16529	24.742489	102.72103
k141_6114	1.1015873	3.7492063
k141_6118	28.8797	117.14286
k141_6119	93.81589	132.11552
k141_7788	171.36226	0
k141_6121	0	1.7982457
k141_7789	29.47807	345.54825
k141_7790	0	3.9444444
k141_6125	104.7	175.08333
k141_7792	18.3057	186.53368
k141_7794	40.166668	75.46875
k141_7795	0.59358287	18.187166
k141_7796	13.891697	109.08664
k141_7797	0.496063	12.165355
k141_16530	0	54.263393
k141_7798	108.0124	688.3058
k141_6126	0	3.744127
k141_16531	22.695036	96.29078
k141_7799	0	7.2146597
k141_16533	0	2.184502
k141_7800	102.22923	60.06312
k141_7801	225.21053	68.69474
k141_6127	50.653465	154.2546
k141_7802	0.9076923	25.492308
k141_16534	31.205835	124.82982
k141_6128	23.994623	37.419353
k141_7803	17.75	374.84482
k141_16535	0.87323946	26.661972
k141_6129	28.50303	29.630302
k141_16536	0	27.460396
k141_7805	93.26263	174.00505
k141_16537	0	8.623529
k141_6133	0	1.7715737
k141_6134	137.52672	19.328245
k141_6137	0	2.737249
k141_6138	0	6.6634617
k141_6139	95.451324	667.2301
k141_6140	13.595541	19.124205
k141_7806	9.985038	91.47174
k141_7807	6.527027	41.62162
k141_6144	3	47.13115
k141_6145	63.23664	228.6565
k141_7808	3.5632184	42.603447
k141_6146	1	173.86441
k141_6147	0.88135594	134.35593
k141_7810	29.0201	299.53265
k141_7811	25	45.075756
k141_6149	13.188034	95.589745
k141_7812	4.1647058	165.88235
k141_7813	215.17067	1952.6934
k141_6152	0	7.015915
k141_7814	0	3.182243
k141_6153	10.7	115.5
k141_6154	143.70229	314.0229
k141_7815	2530.2703	955.2568
k141_6155	0.7183908	26.074713
k141_7816	45.59762	69.707146
k141_6157	1.7137932	21.758621
k141_6158	0	9.834586
k141_6159	0	15
k141_12725	3752.378	5978.5015
k141_6160	21.511278	433.06015
k141_12726	1.1012658	26.740507
k141_6161	22.912281	355.9123
k141_6162	15.207792	72.44156
k141_12727	0.049382716	4.6944447
k141_6163	223	195.65169
k141_7819	0	71.54875
k141_6164	11.575758	82.98485
k141_7820	56.5817	339.4183
k141_12729	66.97488	389.8794
k141_12731	51.870228	496.76337
k141_7821	0	2.97543
k141_6168	0	3.027933
k141_12732	0	71.74074
k141_6169	30.264	43.688
k141_7822	0	4.772549
k141_12734	41.054455	235.95544
k141_7823	47.06075	194.38785
k141_6170	0	13.681199
k141_12736	17.862595	234.66412
k141_7824	0.47826087	24.756521
k141_7825	92.48485	139.2197
k141_12739	23.731092	243.014
k141_7829	44.93617	544.7943
k141_6171	0	3.474082
k141_7830	935.0361	229.68556
k141_6172	21.379747	161.9367
k141_12741	0	2.451087
k141_7831	0	12.725191
k141_6173	0	8.467347
k141_12745	0	25.6
k141_7832	19.428135	78.810394
k141_6175	0	60.51093
k141_7833	59.984127	517.1094
k141_6180	9.96	29.36
k141_7834	149.76437	243.9253
k141_12746	189.06516	0
k141_6181	0	5.5901637
k141_7836	0	2.8532608
k141_6182	20.857143	162.6099
k141_12749	1854.7711	1489.0482
k141_6183	25.78531	174.77402
k141_7837	0	3.1578948
k141_12750	1.0620155	2.8914728
k141_12751	237.80208	104.53125
k141_6184	32.650944	271.86478
k141_7838	1.9575163	18.490196
k141_6185	0	2.063492
k141_7839	17.739725	62.410957
k141_12752	1.9381237	2.4271457
k141_12753	0.44753087	64.26852
k141_6188	0	2.957606
k141_7840	0	3.8189912
k141_12754	0	5.422727
k141_7841	44.48936	352.71277
k141_12755	0.4695122	65.36585
k141_6190	0	2.967655
k141_12756	0	3.368421
k141_7842	30.568182	414.8409
k141_6191	3.4772727	15.409091
k141_12757	18.916666	12.986111
k141_7843	49.43791	92.55556
k141_6192	0.16216215	14.716216
k141_6193	1.3333334	39.676056
k141_7847	8.375	39.041668
k141_6195	1.477707	221.48407
k141_7848	60.27397	41.876713
k141_3426	0	60.696396
k141_7849	0	8.213793
k141_7850	27.553299	27.84264
k141_7853	96.20301	156.11278
k141_7855	28.390781	240.76353
k141_3432	0	8.344912
k141_7856	1474.0247	530.5432
k141_3433	13.777778	344.32025
k141_3434	10.420455	99.73864
k141_3435	0	162.09334
k141_7860	2	185.48215
k141_7862	64.371796	694.6795
